Date,BRK-A,CL=F,GC=F,KE=F,NG=F,SQM,TSLA,ZF=F,ZR=F
2015-11-04,206120.0,46.31999969482422,1106.5,492.75,2.26200008392334,12.210108757019043,15.442000389099121,119.203125,1217.0
2015-11-05,204694.0,45.20000076293945,1104.4000244140625,486.0,2.364000082015991,12.292912483215332,15.451333045959473,119.1484375,1219.0
2015-11-06,203100.0,44.290000915527344,1087.5999755859375,490.25,2.371000051498413,12.280173301696777,15.490667343139648,118.703125,1218.5
2015-11-09,201000.0,43.869998931884766,1087.9000244140625,474.0,2.299999952316284,12.069981575012207,15.022000312805176,118.703125,1179.5
2015-11-10,201754.0,44.209999084472656,1088.199951171875,460.75,2.319999933242798,11.974440574645996,14.433333396911621,118.90625,1163.5
2015-11-11,202355.0,42.93000030517578,1084.699951171875,464.25,2.263000011444092,11.891639709472656,14.60533332824707,118.7734375,1163.5
2015-11-12,199371.0,41.75,1080.800048828125,463.75,2.259999990463257,11.904378890991211,14.196000099182129,118.828125,1211.0
2015-11-13,197825.0,40.7400016784668,1080.800048828125,465.5,2.3610000610351562,12.566790580749512,13.812666893005371,119.0625,1196.0
2015-11-16,199800.0,41.7400016784668,1083.699951171875,467.5,2.384999990463257,12.47125244140625,14.287332534790039,119.171875,1184.0
2015-11-17,200045.0,40.66999816894531,1068.699951171875,463.25,2.371000051498413,11.77699089050293,14.266667366027832,119.1484375,1206.5
2015-11-18,204280.0,40.75,1068.800048828125,458.75,2.3469998836517334,11.356613159179688,14.73799991607666,119.078125,1184.0
2015-11-19,204901.0,40.540000915527344,1078.0,462.5,2.2760000228881836,11.445782661437988,14.786666870117188,119.1015625,1184.5
2015-11-20,204600.0,40.38999938964844,1076.4000244140625,457.0,2.1449999809265137,11.37571907043457,14.667332649230957,119.046875,1213.0
2015-11-23,203779.0,41.75,1066.800048828125,464.5,2.2100000381469727,11.35024356842041,14.516667366027832,119.0859375,1210.5
2015-11-24,203360.0,42.869998931884766,1074.300048828125,457.5,2.200000047683716,11.267440795898438,14.550000190734863,119.1640625,1219.0
2015-11-25,202285.0,43.040000915527344,1070.5,457.25,2.2060000896453857,11.248333930969238,15.309332847595215,119.1796875,1213.0
2015-11-27,201624.0,41.709999084472656,1056.199951171875,450.0,2.2119998931884766,11.063620567321777,15.440667152404785,119.2421875,1195.5
2015-11-30,201360.0,41.650001525878906,1065.800048828125,457.0,2.234999895095825,10.694194793701172,15.350666999816895,119.2109375,1190.5
2015-12-01,204945.0,41.849998474121094,1063.800048828125,451.5,2.2309999465942383,10.446821212768555,15.812666893005371,119.5,1171.5
2015-12-02,202930.0,39.939998626708984,1054.199951171875,448.25,2.1649999618530273,10.31696605682373,15.465999603271484,119.296875,1139.5
2015-12-03,198801.0,41.08000183105469,1061.699951171875,458.75,2.180999994277954,10.680561065673828,15.513999938964844,118.8359375,1123.5
2015-12-04,204500.0,39.970001220703125,1084.5,463.5,2.186000108718872,10.77146053314209,15.358667373657227,118.9609375,1118.0
2015-12-07,203500.0,37.650001525878906,1076.4000244140625,461.5,2.066999912261963,10.284502983093262,15.408666610717773,119.15625,1087.5
2015-12-08,200105.0,37.5099983215332,1076.300048828125,459.25,2.069999933242798,10.076735496520996,15.114666938781738,119.15625,1097.0
2015-12-09,197660.0,37.15999984741211,1077.5999755859375,467.25,2.062000036239624,10.278011322021484,14.968000411987305,119.40625,1100.5
2015-12-10,197505.0,36.7599983215332,1073.0999755859375,475.75,2.015000104904175,9.992329597473145,15.137999534606934,119.1875,1111.0
2015-12-11,195757.0,35.619998931884766,1076.9000244140625,468.25,1.9900000095367432,9.817024230957031,14.468000411987305,119.7265625,1105.5
2015-12-14,198040.0,36.310001373291016,1064.699951171875,472.5,1.8940000534057617,9.622244834899902,14.571999549865723,119.3359375,1098.5
2015-12-15,202440.0,37.349998474121094,1062.9000244140625,492.25,1.8220000267028809,9.836504936218262,14.739333152770996,119.140625,1090.0
2015-12-16,203800.0,35.52000045776367,1078.0,481.0,1.7899999618530273,10.693544387817383,15.633999824523926,118.9140625,1095.5
2015-12-17,201000.0,34.95000076293945,1050.800048828125,480.5,1.7549999952316284,10.31047248840332,15.559332847595215,118.9375,1111.0
2015-12-18,194720.0,34.72999954223633,1066.199951171875,482.25,1.7669999599456787,11.128560066223145,15.36400032043457,119.171875,1108.0
2015-12-21,196801.0,34.7400016784668,1081.9000244140625,473.75,1.9110000133514404,11.342823028564453,15.503999710083008,119.2265625,1095.0
2015-12-22,199680.0,36.13999938964844,1074.800048828125,470.5,1.8880000114440918,11.654472351074219,15.329999923706055,119.0078125,1083.5
2015-12-23,200000.0,37.5,1069.4000244140625,469.0,1.9830000400543213,12.232325553894043,15.313332557678223,118.953125,1090.0
2015-12-24,201137.0,38.099998474121094,1077.199951171875,467.5,2.0290000438690186,12.232325553894043,15.371333122253418,119.0078125,1082.0
2015-12-28,199876.0,36.810001373291016,1070.5,466.0,2.2279999256134033,12.40762996673584,15.263333320617676,119.015625,1106.0
2015-12-29,200050.0,37.869998931884766,1077.5,473.25,2.371999979019165,12.355688095092773,15.812666893005371,118.6953125,1166.5
2015-12-30,200081.0,36.599998474121094,1060.0999755859375,465.5,2.2139999866485596,12.459574699401855,15.87266731262207,118.7265625,1154.0
2015-12-31,197800.0,37.040000915527344,1060.300048828125,468.5,2.3369998931884766,12.34270191192627,16.000667572021484,118.84375,1156.5
2016-01-04,196295.0,36.7599983215332,1075.0999755859375,454.25,2.3340001106262207,12.16739559173584,14.894000053405762,118.46875,1151.0
2016-01-05,197000.0,35.970001220703125,1078.4000244140625,460.0,2.325000047683716,11.888211250305176,14.895333290100098,118.546875,1167.0
2016-01-06,197415.0,33.970001220703125,1091.9000244140625,461.0,2.2669999599456787,11.654472351074219,14.602666854858398,118.9296875,1157.5
2016-01-07,195580.0,33.27000045776367,1107.699951171875,462.75,2.381999969482422,11.102588653564453,14.376667022705078,119.140625,1138.5
2016-01-08,193900.0,33.15999984741211,1097.800048828125,472.75,2.4719998836517334,10.829894065856934,14.066666603088379,119.34375,1161.5
2016-01-11,193060.0,31.40999984741211,1096.5,462.25,2.3959999084472656,10.394877433776855,13.856666564941406,119.375,1154.0
2016-01-12,194000.0,30.440000534057617,1085.5999755859375,480.75,2.256999969482422,10.680561065673828,13.998000144958496,119.5546875,1149.0
2016-01-13,190500.0,30.479999542236328,1087.5,476.0,2.2690000534057617,10.622124671936035,13.354000091552734,119.6796875,1107.5
2016-01-14,192250.0,31.200000762939453,1073.9000244140625,468.5,2.1389999389648438,10.635110855102539,13.745332717895508,119.6875,1085.5
2016-01-15,190000.0,29.420000076293945,1091.5,474.0,2.0999999046325684,10.667573928833008,13.666000366210938,120.0390625,1066.5
2016-01-19,191700.0,28.459999084472656,1089.9000244140625,472.75,2.0910000801086426,10.726009368896484,13.64799976348877,119.9765625,1087.5
2016-01-20,188470.0,26.549999237060547,1107.0999755859375,467.25,2.118000030517578,10.563689231872559,13.24666690826416,120.2578125,1084.0
2016-01-21,189455.0,29.530000686645508,1099.0999755859375,471.5,2.138000011444092,10.031285285949707,13.33133316040039,120.1953125,1098.0
2016-01-22,191396.0,32.189998626708984,1097.199951171875,470.75,2.1389999389648438,10.654589653015137,13.50333309173584,119.9921875,1096.0
2016-01-25,187001.0,30.34000015258789,1106.199951171875,474.0,2.1579999923706055,9.888444900512695,13.092000007629395,120.0390625,1101.0
2016-01-26,189640.0,31.450000762939453,1121.699951171875,476.75,2.180000066757202,9.855981826782227,12.904000282287598,120.1875,1107.5
2016-01-27,189091.0,32.29999923706055,1116.0999755859375,467.5,2.188999891281128,9.881953239440918,12.538000106811523,120.2265625,1126.5
2016-01-28,188300.0,33.220001220703125,1115.5999755859375,464.75,2.181999921798706,10.102705955505371,12.646666526794434,120.3515625,1131.0
2016-01-29,194360.0,33.619998931884766,1116.4000244140625,472.0,2.2980000972747803,10.537718772888184,12.74666690826416,120.671875,1135.0
2016-02-01,194759.0,31.6200008392334,1127.9000244140625,466.75,2.1519999504089355,10.524736404418945,13.129332542419434,120.40625,1100.5
2016-02-02,189902.0,29.8799991607666,1127.300048828125,465.25,2.0250000953674316,9.946879386901855,12.185333251953125,120.9140625,1117.5
2016-02-03,189861.0,32.279998779296875,1141.300048828125,468.5,2.0380001068115234,10.3818941116333,11.565333366394043,120.9609375,1113.5
